locus_tag	ftype	length_bp	gene	EC_number	COG	product
CGBLDEDM_04698	CDS	1329	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
CGBLDEDM_04699	CDS	450				hypothetical protein
CGBLDEDM_04700	CDS	786				hypothetical protein
CGBLDEDM_04701	CDS	759				hypothetical protein
CGBLDEDM_04702	CDS	918	cbpA		COG2214	Curved DNA-binding protein
CGBLDEDM_04703	CDS	306	cbpM			Chaperone modulatory protein CbpM
CGBLDEDM_04704	CDS	372				hypothetical protein
CGBLDEDM_04705	CDS	957	parM_1			Plasmid segregation protein ParM
CGBLDEDM_04706	CDS	1404	melB		COG2211	Melibiose carrier protein
CGBLDEDM_04707	CDS	1353	melA	3.2.1.22	COG1486	Alpha-galactosidase
CGBLDEDM_04708	CDS	939	melR			Melibiose operon regulatory protein
CGBLDEDM_04709	CDS	1503	proP_2			Proline/betaine transporter
CGBLDEDM_04710	CDS	336				hypothetical protein
CGBLDEDM_04711	CDS	435				hypothetical protein
CGBLDEDM_04712	CDS	726	phnF		COG2188	putative transcriptional regulator PhnF
CGBLDEDM_04713	CDS	453	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
CGBLDEDM_04714	CDS	585	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
CGBLDEDM_04715	CDS	1065	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
CGBLDEDM_04716	CDS	849	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
CGBLDEDM_04717	CDS	759	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
CGBLDEDM_04718	CDS	681	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
CGBLDEDM_04719	CDS	1137	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
CGBLDEDM_04720	CDS	564	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
CGBLDEDM_04721	CDS	759	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
CGBLDEDM_04722	CDS	369				hypothetical protein
CGBLDEDM_04723	CDS	2286	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
CGBLDEDM_04724	CDS	1521	rbsA_2	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
CGBLDEDM_04725	CDS	999	rbsC_6		COG1172	Ribose import permease protein RbsC
CGBLDEDM_04726	CDS	942	rbsB_3		COG1879	Ribose import binding protein RbsB
CGBLDEDM_04727	CDS	1008	rbsK_3	2.7.1.15	COG0524	Ribokinase
CGBLDEDM_04728	CDS	918				hypothetical protein
CGBLDEDM_04729	CDS	759				hypothetical protein
CGBLDEDM_04730	CDS	729	ompR_3			Transcriptional regulatory protein OmpR
CGBLDEDM_04731	CDS	420	fdhF_2	1.17.1.9	COG0243	Formate dehydrogenase H
CGBLDEDM_04732	misc_RNA	55				SECIS_2
CGBLDEDM_04733	CDS	1680	fdhF_3	1.17.1.9	COG0243	Formate dehydrogenase H
CGBLDEDM_04734	CDS	687				hypothetical protein
CGBLDEDM_04735	CDS	1314	gltP		COG1301	Proton/glutamate-aspartate symporter
CGBLDEDM_04736	CDS	1959	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
CGBLDEDM_04737	CDS	312	yjcH		COG3162	Inner membrane protein YjcH
CGBLDEDM_04738	CDS	1656	actP		COG4147	Cation/acetate symporter ActP
CGBLDEDM_04739	CDS	1098				hypothetical protein
CGBLDEDM_04740	CDS	549				hypothetical protein
CGBLDEDM_04741	CDS	2580	fimD_5		COG3188	Outer membrane usher protein FimD
CGBLDEDM_04742	CDS	690	lpfB			putative fimbrial chaperone LpfB
CGBLDEDM_04743	CDS	540	ycbV		COG3539	putative fimbrial-like protein YcbV
CGBLDEDM_04744	CDS	690	yohK_2		COG1346	Inner membrane protein YohK
CGBLDEDM_04745	CDS	408	cidA			Holin-like protein CidA
CGBLDEDM_04746	CDS	882	oxyR_3			Hydrogen peroxide-inducible genes activator
CGBLDEDM_04747	CDS	1647	nhaK		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
CGBLDEDM_04748	CDS	1350	ghxP		COG2252	Guanine/hypoxanthine permease GhxP
CGBLDEDM_04749	CDS	669				hypothetical protein
CGBLDEDM_04750	misc_RNA	148				sraL
CGBLDEDM_04751	CDS	459	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
CGBLDEDM_04752	CDS	330	soxS_2			Regulatory protein SoxS
CGBLDEDM_04753	CDS	1605	pdeC	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeC
CGBLDEDM_04754	CDS	282				hypothetical protein
CGBLDEDM_04755	CDS	858				hypothetical protein
CGBLDEDM_04756	CDS	834				hypothetical protein
CGBLDEDM_04757	CDS	1140				hypothetical protein
CGBLDEDM_04758	CDS	1032	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CGBLDEDM_04759	CDS	771	rbn_2	3.1.26.11		Ribonuclease BN
CGBLDEDM_04760	CDS	1014	ccpA		COG1609	Catabolite control protein A
CGBLDEDM_04761	CDS	762	suhB_3	3.1.3.25	COG0483	Inositol-1-monophosphatase
CGBLDEDM_04762	CDS	354	iraM			Anti-adapter protein IraM
CGBLDEDM_04763	CDS	2424	bamA_2		COG4775	Outer membrane protein assembly factor BamA
CGBLDEDM_04764	CDS	1761		3.1.1.102		Mono(2-hydroxyethyl) terephthalate hydrolase
CGBLDEDM_04765	CDS	369	soxS_3			Regulatory protein SoxS
CGBLDEDM_04766	CDS	2259	fepA_2		COG4771	Ferrienterobactin receptor
CGBLDEDM_04767	CDS	1581	mltF_2	4.2.2.-		Membrane-bound lytic murein transglycosylase F
CGBLDEDM_04768	CDS	525	ssb_1		COG0629	Single-stranded DNA-binding protein
CGBLDEDM_04769	CDS	2826	uvrA		COG0178	UvrABC system protein A
CGBLDEDM_04770	CDS	357	yjbR		COG2315	putative protein YjbR
CGBLDEDM_04771	CDS	417				hypothetical protein
CGBLDEDM_04772	CDS	714	aphA	3.1.3.2	COG3700	Class B acid phosphatase
CGBLDEDM_04773	CDS	1194	tyrB_2	2.6.1.5	COG1448	Tyrosine aminotransferase
CGBLDEDM_04774	CDS	1080	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
CGBLDEDM_04775	CDS	1416	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
CGBLDEDM_04776	CDS	984	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
CGBLDEDM_04777	CDS	243	pspG			Phage shock protein G
CGBLDEDM_04778	CDS	942	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
CGBLDEDM_04779	CDS	489				hypothetical protein
CGBLDEDM_04780	CDS	516	zur		COG0735	Zinc uptake regulation protein
CGBLDEDM_04781	CDS	210				hypothetical protein
CGBLDEDM_04782	CDS	1317	dinF		COG0534	DNA damage-inducible protein F
CGBLDEDM_04783	CDS	609	lexA_2	3.4.21.88	COG1974	LexA repressor
CGBLDEDM_04784	CDS	369	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
CGBLDEDM_04785	CDS	2424	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
CGBLDEDM_04786	CDS	867	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
CGBLDEDM_04787	CDS	498	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
CGBLDEDM_04788	CDS	924				hypothetical protein
CGBLDEDM_04789	CDS	1290	lamB_4		COG4580	Maltoporin
CGBLDEDM_04790	CDS	1110	malK_2	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
CGBLDEDM_04791	CDS	1191	malE		COG2182	Maltose/maltodextrin-binding periplasmic protein
CGBLDEDM_04792	CDS	1545	malF		COG1175	Maltose/maltodextrin transport system permease protein MalF
CGBLDEDM_04793	CDS	891	malG_2		COG3833	Maltose/maltodextrin transport system permease protein MalG
CGBLDEDM_04794	CDS	411	psiE		COG3223	Protein PsiE
CGBLDEDM_04795	CDS	1278				hypothetical protein
CGBLDEDM_04796	CDS	741	ygaZ_2		COG1296	Inner membrane protein YgaZ
CGBLDEDM_04797	CDS	321				hypothetical protein
CGBLDEDM_04798	CDS	381	ridA_2	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
CGBLDEDM_04799	CDS	510				hypothetical protein
CGBLDEDM_04800	CDS	456	fdtC	2.3.1.197		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose 3-N-acetyltransferase
CGBLDEDM_04801	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
CGBLDEDM_04802	misc_RNA	236				Lysine
CGBLDEDM_04803	CDS	1350	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
CGBLDEDM_04804	CDS	930	panS		COG0385	Pantothenate precursors transporter PanS
CGBLDEDM_04805	CDS	273				hypothetical protein
CGBLDEDM_04806	CDS	876	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
CGBLDEDM_04807	CDS	954	sorC_4		COG2390	Sorbitol operon regulator
CGBLDEDM_04808	CDS	804	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
CGBLDEDM_04809	CDS	408	sorF		COG2893	PTS system sorbose-specific EIIA component
CGBLDEDM_04810	CDS	495	sorB_3	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
CGBLDEDM_04811	CDS	801	sorA		COG3715	PTS system sorbose-specific EIIC component
CGBLDEDM_04812	CDS	825	sorM		COG3716	PTS system sorbose-specific EIID component
CGBLDEDM_04813	CDS	1233	yggP	1.1.1.17	COG1063	Mannitol-1-phosphate 5-dehydrogenase
CGBLDEDM_04814	CDS	810	sdhL	1.1.1.25	COG0169	Shikimate dehydrogenase-like protein
CGBLDEDM_04815	CDS	1632				hypothetical protein
CGBLDEDM_04816	CDS	3684	metH	2.1.1.13	COG0646	Methionine synthase
CGBLDEDM_04817	CDS	831	iclR		COG1414	Transcriptional repressor IclR
CGBLDEDM_04818	CDS	1785	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
CGBLDEDM_04819	CDS	1320	aceA	4.1.3.1	COG2224	Isocitrate lyase
CGBLDEDM_04820	CDS	1602	aceB	2.3.3.9	COG2225	Malate synthase A
CGBLDEDM_04821	CDS	930	metAS	2.3.1.46	COG1897	Homoserine O-succinyltransferase
CGBLDEDM_04822	CDS	462	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
CGBLDEDM_04823	rRNA	111				5S ribosomal RNA
CGBLDEDM_04824	rRNA	2899				23S ribosomal RNA
CGBLDEDM_04825	misc_RNA	98				StyR-44
CGBLDEDM_04826	tRNA	76				tRNA-Glu(ttc)
CGBLDEDM_04827	rRNA	1536				16S ribosomal RNA
CGBLDEDM_04828	CDS	204				hypothetical protein
CGBLDEDM_04829	CDS	1590	purH		COG0138	Bifunctional purine biosynthesis protein PurH
CGBLDEDM_04830	CDS	1296	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
CGBLDEDM_04831	CDS	1332	zraR		COG2204	Transcriptional regulatory protein ZraR
CGBLDEDM_04832	CDS	1395	zraS	2.7.13.3		Sensor protein ZraS
CGBLDEDM_04833	CDS	438	zraP		COG3678	Zinc resistance-associated protein
CGBLDEDM_04834	CDS	696				hypothetical protein
CGBLDEDM_04835	CDS	273	hupA			DNA-binding protein HU-alpha
CGBLDEDM_04836	CDS	591			COG3068	putative protein
CGBLDEDM_04837	CDS	672	nfi	3.1.21.7	COG1515	Endonuclease V
CGBLDEDM_04838	CDS	1065	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
CGBLDEDM_04839	CDS	774	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
CGBLDEDM_04840	CDS	498	rsd		COG3160	Regulator of sigma D
CGBLDEDM_04841	misc_RNA	125				TPP
CGBLDEDM_04842	CDS	1896	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
CGBLDEDM_04843	CDS	636	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
CGBLDEDM_04844	CDS	756	thiF	2.7.7.73	COG0476	Sulfur carrier protein ThiS adenylyltransferase
CGBLDEDM_04845	CDS	201	thiS		COG2104	Sulfur carrier protein ThiS
CGBLDEDM_04846	CDS	771	thiG	2.8.1.10	COG2022	Thiazole synthase
CGBLDEDM_04847	CDS	1134	thiH	4.1.99.19	COG1060	2-iminoacetate synthase
CGBLDEDM_04848	CDS	1533				hypothetical protein
CGBLDEDM_04849	CDS	306	celA_4	2.7.1.205		PTS system cellobiose-specific EIIB component
CGBLDEDM_04850	CDS	318	chbA_5		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
CGBLDEDM_04851	CDS	1341	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
CGBLDEDM_04852	CDS	4224	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
CGBLDEDM_04853	CDS	4029	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
CGBLDEDM_04854	misc_RNA	61				P26
CGBLDEDM_04855	CDS	366	rplL		COG0222	50S ribosomal protein L7/L12
CGBLDEDM_04856	CDS	498	rplJ		COG0244	50S ribosomal protein L10
CGBLDEDM_04857	CDS	705	rplA		COG0081	50S ribosomal protein L1
CGBLDEDM_04858	CDS	429	rplK		COG0080	50S ribosomal protein L11
CGBLDEDM_04859	CDS	546	nusG		COG0250	Transcription termination/antitermination protein NusG
CGBLDEDM_04860	CDS	384	secE		COG0690	Protein translocase subunit SecE
CGBLDEDM_04861	CDS	1185	tuf1_2			Elongation factor Tu 1
CGBLDEDM_04862	tRNA	76				tRNA-Thr(ggt)
CGBLDEDM_04863	tRNA	75				tRNA-Gly(tcc)
CGBLDEDM_04864	tRNA	85				tRNA-Tyr(gta)
CGBLDEDM_04865	tRNA	76				tRNA-Thr(tgt)
CGBLDEDM_04866	CDS	927	coaA	2.7.1.33		Pantothenate kinase
CGBLDEDM_04867	CDS	963	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
CGBLDEDM_04868	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
CGBLDEDM_04869	rRNA	111				5S ribosomal RNA
CGBLDEDM_04870	rRNA	2899				23S ribosomal RNA
CGBLDEDM_04871	misc_RNA	98				StyR-44
CGBLDEDM_04872	tRNA	76				tRNA-Ala(tgc)
CGBLDEDM_04873	tRNA	77				tRNA-Ile(gat)
CGBLDEDM_04874	rRNA	1536				16S ribosomal RNA
CGBLDEDM_04875	CDS	534	hemG	1.3.5.3	COG4635	Protoporphyrinogen IX dehydrogenase [menaquinone]
CGBLDEDM_04876	CDS	1452	trkH		COG0168	Trk system potassium uptake protein TrkH
CGBLDEDM_04877	CDS	615	yigZ		COG1739	IMPACT family member YigZ
CGBLDEDM_04878	CDS	1332	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
CGBLDEDM_04879	CDS	2190	fadB		COG1024	Fatty acid oxidation complex subunit alpha
CGBLDEDM_04880	CDS	1164	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
CGBLDEDM_04881	CDS	702	fre	1.5.1.41	COG0543	NAD(P)H-flavin reductase
CGBLDEDM_04882	CDS	1476	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
CGBLDEDM_04883	CDS	489	rfaH		COG0250	Transcription antitermination protein RfaH
CGBLDEDM_04884	CDS	792	tatD	3.1.11.-	COG0084	3'-5' ssDNA/RNA exonuclease TatD
CGBLDEDM_04885	CDS	780	tatC		COG0805	Sec-independent protein translocase protein TatC
CGBLDEDM_04886	CDS	537	tatB		COG1826	Sec-independent protein translocase protein TatB
CGBLDEDM_04887	CDS	252	tatA		COG1826	Sec-independent protein translocase protein TatA
CGBLDEDM_04888	CDS	1641	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
CGBLDEDM_04890	CDS	606	ubiJ_2		COG3165	Ubiquinone biosynthesis accessory factor UbiJ
CGBLDEDM_04889	misc_RNA	252				Erse
CGBLDEDM_04891	CDS	756	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
CGBLDEDM_04892	CDS	1449				hypothetical protein
CGBLDEDM_04893	CDS	762	udp	2.4.2.3	COG2820	Uridine phosphorylase
CGBLDEDM_04894	CDS	813	clcD	3.1.1.45		Carboxymethylenebutenolidase
CGBLDEDM_04895	CDS	2265	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
CGBLDEDM_04896	CDS	954	metR			HTH-type transcriptional regulator MetR
CGBLDEDM_04897	CDS	900	bioP		COG0697	Biotin transporter
CGBLDEDM_04898	CDS	801	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
CGBLDEDM_04899	CDS	993	pldB	3.1.1.5	COG2267	Lysophospholipase L2
CGBLDEDM_04900	CDS	621	rhtB_2		COG1280	Homoserine/homoserine lactone efflux protein
CGBLDEDM_04901	CDS	921				ISNCY family transposase ISRor2
CGBLDEDM_04902	CDS	621	rhtC_3		COG1280	Threonine efflux protein
CGBLDEDM_04903	CDS	1827	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
CGBLDEDM_04904	CDS	861	pldA	3.1.1.32	COG2829	Phospholipase A1
CGBLDEDM_04905	CDS	465				hypothetical protein
CGBLDEDM_04906	CDS	894	rarD		COG2962	Protein RarD
CGBLDEDM_04907	CDS	951	corA		COG0598	Magnesium transport protein CorA
CGBLDEDM_04908	CDS	2163	uvrD	3.6.4.12	COG0210	DNA helicase II
CGBLDEDM_04909	CDS	717	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
CGBLDEDM_04910	CDS	903	xerC_2		COG4973	Tyrosine recombinase XerC
CGBLDEDM_04911	CDS	708				hypothetical protein
CGBLDEDM_04912	CDS	825	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
CGBLDEDM_04913	CDS	225				hypothetical protein
CGBLDEDM_04914	CDS	321	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
CGBLDEDM_04915	CDS	2631	cyaA	4.6.1.1	COG3072	Adenylate cyclase
CGBLDEDM_04916	CDS	957	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
CGBLDEDM_04917	CDS	741	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
CGBLDEDM_04918	CDS	1182	hemX		COG2959	Protein HemX
CGBLDEDM_04919	CDS	1197	hemY		COG3071	Protein HemY
CGBLDEDM_04920	misc_RNA	212				GlmZ_SraJ
CGBLDEDM_04921	tRNA	77				tRNA-Pro(tgg)
CGBLDEDM_04922	tRNA	87				tRNA-Leu(cag)
CGBLDEDM_04923	tRNA	76				tRNA-His(gtg)
CGBLDEDM_04924	tRNA	77				tRNA-Arg(ccg)
CGBLDEDM_04925	CDS	1386	yifK		COG1113	putative transport protein YifK
CGBLDEDM_04926	CDS	741	wecG	2.4.1.180	COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase
CGBLDEDM_04927	CDS	1347	wzyE			putative ECA polymerase
CGBLDEDM_04928	CDS	1077	wecF	2.4.1.325		TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
CGBLDEDM_04929	CDS	1251	wzxE		COG2244	Lipid III flippase
CGBLDEDM_04930	CDS	1131	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
CGBLDEDM_04931	CDS	675	wecD	2.3.1.210	COG0454	dTDP-fucosamine acetyltransferase
CGBLDEDM_04932	CDS	882	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
CGBLDEDM_04933	CDS	1068	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
CGBLDEDM_04934	CDS	1263	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
CGBLDEDM_04935	CDS	1086	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
CGBLDEDM_04936	CDS	1017	wzzE		COG3765	ECA polysaccharide chain length modulation protein
CGBLDEDM_04937	CDS	1104	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
CGBLDEDM_04938	CDS	1260	rho	3.6.4.-	COG1158	Transcription termination factor Rho
CGBLDEDM_04939	CDS	330	trxA		COG0526	Thioredoxin 1
CGBLDEDM_04940	CDS	1266	rhlB	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlB
CGBLDEDM_04941	CDS	1509	gppA	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
CGBLDEDM_04942	CDS	927	pcpR_2			PCP degradation transcriptional activation protein
CGBLDEDM_04943	CDS	999				hypothetical protein
CGBLDEDM_04944	CDS	723	ydfK_2		COG1811	putative membrane protein YdfK
CGBLDEDM_04945	CDS	2022	rep	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
CGBLDEDM_04946	CDS	282	ppiC_1	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
CGBLDEDM_04947	CDS	282	ppiC_2	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
CGBLDEDM_04948	CDS	1476	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
CGBLDEDM_04949	CDS	891	oxyR_4			Hydrogen peroxide-inducible genes activator
CGBLDEDM_04950	CDS	1545	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
CGBLDEDM_04951	CDS	1851	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
CGBLDEDM_04952	CDS	930	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
CGBLDEDM_04953	CDS	258	ilvM	2.2.1.6	COG3978	Acetolactate synthase isozyme 2 small subunit
CGBLDEDM_04954	CDS	1647	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
CGBLDEDM_04955	misc_RNA	286				Rev39_5p_UTR
CGBLDEDM_04956	CDS	1521	comM		COG0606	Competence protein ComM
CGBLDEDM_04957	CDS	339				hypothetical protein
CGBLDEDM_04958	CDS	822	hdfR_4			HTH-type transcriptional regulator HdfR
CGBLDEDM_04959	tRNA	76				tRNA-Trp(cca)
CGBLDEDM_04960	tRNA	77				tRNA-Asp(gtc)
CGBLDEDM_04961	rRNA	111				5S ribosomal RNA
CGBLDEDM_04962	rRNA	2899				23S ribosomal RNA
CGBLDEDM_04963	misc_RNA	98				StyR-44
CGBLDEDM_04964	tRNA	76				tRNA-Ala(tgc)
CGBLDEDM_04965	tRNA	77				tRNA-Ile(gat)
CGBLDEDM_04966	rRNA	1536				16S ribosomal RNA
CGBLDEDM_04967	CDS	852	murI	5.1.1.3	COG0796	Glutamate racemase
CGBLDEDM_04968	CDS	1839	btuB		COG4206	Vitamin B12 transporter BtuB
CGBLDEDM_04969	misc_RNA	188				Cobalamin
CGBLDEDM_04970	CDS	1101	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
CGBLDEDM_04971	CDS	360	yijD			Inner membrane protein YijD
CGBLDEDM_04972	CDS	636	fabR		COG1309	HTH-type transcriptional repressor FabR
CGBLDEDM_04973	CDS	1401	sthA	1.6.1.1	COG1249	Soluble pyridine nucleotide transhydrogenase
CGBLDEDM_04974	CDS	918	oxyR_5			Hydrogen peroxide-inducible genes activator
CGBLDEDM_04975	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
CGBLDEDM_04976	CDS	774	argB	2.7.2.8	COG0548	Acetylglutamate kinase
CGBLDEDM_04977	CDS	1005	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
CGBLDEDM_04978	CDS	1152	argE_2	3.5.1.16	COG0624	Acetylornithine deacetylase
CGBLDEDM_04979	CDS	2652	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
CGBLDEDM_04980	CDS	651	zinT		COG3443	Metal-binding protein ZinT
CGBLDEDM_04981	CDS	987	rhaS_12			HTH-type transcriptional activator RhaS
CGBLDEDM_04982	CDS	663	fsaB	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 2
CGBLDEDM_04983	CDS	1104	gldA	1.1.1.6	COG0371	Glycerol dehydrogenase
CGBLDEDM_04984	CDS	870	yijE			putative cystine transporter YijE
CGBLDEDM_04985	CDS	888	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
CGBLDEDM_04986	CDS	909	catM			HTH-type transcriptional regulator CatM
CGBLDEDM_04987	CDS	372				hypothetical protein
CGBLDEDM_04988	CDS	1557	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
CGBLDEDM_04989	CDS	1137				hypothetical protein
CGBLDEDM_04990	CDS	2433	metL		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 2
CGBLDEDM_04991	CDS	1161	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
CGBLDEDM_04992	CDS	318	metJ		COG3060	Met repressor
CGBLDEDM_04993	CDS	213	rpmE		COG0254	50S ribosomal protein L31
CGBLDEDM_04994	CDS	2196	priA	3.6.4.-	COG1198	Primosomal protein N'
CGBLDEDM_04995	CDS	1029	cytR_3		COG1609	HTH-type transcriptional repressor CytR
CGBLDEDM_04996	CDS	855	ftsN		COG3087	Cell division protein FtsN
CGBLDEDM_04997	misc_RNA	57				ClpQY_promoter
CGBLDEDM_04998	CDS	531	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
CGBLDEDM_04999	CDS	1335	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
CGBLDEDM_05000	CDS	921	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
CGBLDEDM_05001	CDS	486	rraA		COG0684	Regulator of ribonuclease activity A
CGBLDEDM_05002	CDS	963	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
CGBLDEDM_05003	CDS	903	fieF		COG0053	Ferrous-iron efflux pump FieF
CGBLDEDM_05004	CDS	504	cpxP		COG3678	Periplasmic protein CpxP
CGBLDEDM_05005	CDS	699	cpxR		COG0745	Transcriptional regulatory protein CpxR
CGBLDEDM_05006	CDS	1374	cpxA	2.7.13.3		Sensor histidine kinase CpxA
CGBLDEDM_05007	CDS	675	yiiM		COG2258	Protein YiiM
CGBLDEDM_05008	CDS	621	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
CGBLDEDM_05009	CDS	1035	rhaT		COG0697	L-rhamnose-proton symporter
CGBLDEDM_05010	CDS	846	rhaR_5			HTH-type transcriptional activator RhaR
CGBLDEDM_05011	CDS	837	rhaS_13			HTH-type transcriptional activator RhaS
CGBLDEDM_05012	CDS	1467	rhaB	2.7.1.5	COG1070	L-Rhamnulokinase
CGBLDEDM_05013	CDS	1260	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
CGBLDEDM_05014	CDS	831	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
CGBLDEDM_05015	CDS	987	lsrB_2			Autoinducer 2-binding protein LsrB
CGBLDEDM_05016	CDS	1512	rbsA_3	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
