locus_tag	ftype	length_bp	gene	EC_number	COG	product
PLJHALKC_04116	CDS	1314	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
PLJHALKC_04117	gene	390				
PLJHALKC_04117	CDS	390				hypothetical protein
PLJHALKC_04118	gene	2190	ldcC			
PLJHALKC_04118	CDS	2190	ldcC	4.1.1.18	COG1982	Constitutive lysine decarboxylase
PLJHALKC_04119	gene	960	accA			
PLJHALKC_04119	CDS	960	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
PLJHALKC_04120	gene	3483	dnaE			
PLJHALKC_04120	CDS	3483	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
PLJHALKC_04121	gene	600	rnhB			
PLJHALKC_04121	CDS	600	rnhB	3.1.26.4	COG0164	Ribonuclease HII
PLJHALKC_04122	gene	1152	lpxB			
PLJHALKC_04122	CDS	1152	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
PLJHALKC_04123	gene	789	lpxA			
PLJHALKC_04123	CDS	789	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
PLJHALKC_04124	gene	456	fabZ			
PLJHALKC_04124	CDS	456	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
PLJHALKC_04125	gene	1026	lpxD			
PLJHALKC_04125	CDS	1026	lpxD	2.3.1.191	COG1044	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
PLJHALKC_04126	gene	486	skp			
PLJHALKC_04126	CDS	486	skp		COG2825	Chaperone protein Skp
PLJHALKC_04127	gene	2430	bamA_1			
PLJHALKC_04127	CDS	2430	bamA_1		COG4775	Outer membrane protein assembly factor BamA
PLJHALKC_04128	gene	1353	rseP			
PLJHALKC_04128	CDS	1353	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
PLJHALKC_04129	gene	783	cdsA			
PLJHALKC_04129	CDS	783	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
PLJHALKC_04130	gene	777	ispU			
PLJHALKC_04130	CDS	777	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
PLJHALKC_04131	gene	1203	dxr			
PLJHALKC_04131	CDS	1203	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
PLJHALKC_04132	gene	558	frr			
PLJHALKC_04132	CDS	558	frr		COG0233	Ribosome-recycling factor
PLJHALKC_04133	gene	726	pyrH			
PLJHALKC_04133	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
PLJHALKC_04134	gene	852	tsf			
PLJHALKC_04134	CDS	852	tsf		COG0264	Elongation factor Ts
PLJHALKC_04135	gene	726	rpsB			
PLJHALKC_04135	CDS	726	rpsB		COG0052	30S ribosomal protein S2
PLJHALKC_04136	gene	795	map_2			
PLJHALKC_04136	CDS	795	map_2	3.4.11.18	COG0024	Methionine aminopeptidase
PLJHALKC_04137	gene	2664	glnD			
PLJHALKC_04137	CDS	2664	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
PLJHALKC_04138	gene	825	dapD			
PLJHALKC_04138	CDS	825	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
PLJHALKC_04139	gene	387				
PLJHALKC_04139	CDS	387				hypothetical protein
PLJHALKC_04140	gene	1212	cdaR_2			
PLJHALKC_04140	CDS	1212	cdaR_2		COG3835	Carbohydrate diacid regulator
PLJHALKC_04141	gene	1434	degP			
PLJHALKC_04141	CDS	1434	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
PLJHALKC_04142	gene	1515	dgt			
PLJHALKC_04142	CDS	1515	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
PLJHALKC_04143	gene	699	mtnN			
PLJHALKC_04143	CDS	699	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
PLJHALKC_04144	gene	801	btuF_2			
PLJHALKC_04144	CDS	801	btuF_2		COG0614	Vitamin B12-binding protein
PLJHALKC_04145	gene	624				
PLJHALKC_04145	CDS	624				hypothetical protein
PLJHALKC_04146	gene	345	erpA			
PLJHALKC_04146	CDS	345	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
PLJHALKC_04147	gene	1512	clcA			
PLJHALKC_04147	CDS	1512	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
PLJHALKC_04148	gene	1281	hemL			
PLJHALKC_04148	CDS	1281	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
PLJHALKC_04149	gene	1983	fhuB			
PLJHALKC_04149	CDS	1983	fhuB		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
PLJHALKC_04150	gene	891	fhuD			
PLJHALKC_04150	CDS	891	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
PLJHALKC_04151	gene	798	fhuC_2			
PLJHALKC_04151	CDS	798	fhuC_2	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
PLJHALKC_04152	gene	2208	fhuA_2			
PLJHALKC_04152	CDS	2208	fhuA_2		COG1629	Ferrichrome outer membrane transporter/phage receptor
PLJHALKC_04153	gene	2553	mrcB			
PLJHALKC_04153	CDS	2553	mrcB		COG0744	Penicillin-binding protein 1B
PLJHALKC_04154	gene	558	outB			
PLJHALKC_04154	CDS	558	outB			General secretion pathway protein B
PLJHALKC_04155	gene	3309	pulA			
PLJHALKC_04155	CDS	3309	pulA	3.2.1.41		Pullulanase
PLJHALKC_04156	gene	843	outC			
PLJHALKC_04156	CDS	843	outC		COG3031	Type II secretion system protein C
PLJHALKC_04157	gene	1974	pulD			
PLJHALKC_04157	CDS	1974	pulD			Secretin PulD
PLJHALKC_04158	gene	1494	epsE_1			
PLJHALKC_04158	CDS	1494	epsE_1		COG2804	Type II secretion system protein E
PLJHALKC_04159	gene	1215	epsF_1			
PLJHALKC_04159	CDS	1215	epsF_1		COG1459	Type II secretion system protein F
PLJHALKC_04160	gene	423	pulG			
PLJHALKC_04160	CDS	423	pulG			Type II secretion system protein G
PLJHALKC_04161	gene	516	gspH			
PLJHALKC_04161	CDS	516	gspH		COG2165	Putative type II secretion system protein H
PLJHALKC_04162	gene	366				
PLJHALKC_04162	CDS	366				hypothetical protein
PLJHALKC_04163	gene	597	xcpW			
PLJHALKC_04163	CDS	597	xcpW		COG4795	Type II secretion system protein J
PLJHALKC_04164	gene	987	gspK			
PLJHALKC_04164	CDS	987	gspK		COG3156	Putative type II secretion system protein K
PLJHALKC_04165	gene	1215	epsL			
PLJHALKC_04165	CDS	1215	epsL		COG3297	Type II secretion system protein L
PLJHALKC_04166	gene	486	epsM			
PLJHALKC_04166	CDS	486	epsM		COG3149	Type II secretion system protein M
PLJHALKC_04167	gene	747	outN			
PLJHALKC_04167	CDS	747	outN			Type II secretion system protein N
PLJHALKC_04168	gene	801	outO			
PLJHALKC_04168	CDS	801	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
PLJHALKC_04169	gene	2430	hrpB			
PLJHALKC_04169	CDS	2430	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
PLJHALKC_04170	gene	537	thpR			
PLJHALKC_04170	CDS	537	thpR	3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
PLJHALKC_04171	gene	717	sfsA			
PLJHALKC_04171	CDS	717	sfsA		COG1489	Sugar fermentation stimulation protein A
PLJHALKC_04172	gene	456	dksA			
PLJHALKC_04172	CDS	456	dksA		COG1734	RNA polymerase-binding transcription factor DksA
PLJHALKC_04173	gene	882	gluQ			
PLJHALKC_04173	CDS	882	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
PLJHALKC_04174	gene	1362	pcnB			
PLJHALKC_04174	CDS	1362	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
PLJHALKC_04175	gene	480	folK			
PLJHALKC_04175	CDS	480	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
PLJHALKC_04176	gene	792	panB			
PLJHALKC_04176	CDS	792	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
PLJHALKC_04177	gene	855	panC			
PLJHALKC_04177	CDS	855	panC	6.3.2.1	COG0414	Pantothenate synthetase
PLJHALKC_04178	gene	381	panD			
PLJHALKC_04178	CDS	381	panD	4.1.1.11		Aspartate 1-decarboxylase
PLJHALKC_04179	gene	1254				
PLJHALKC_04179	CDS	1254				hypothetical protein
PLJHALKC_04180	gene	441				
PLJHALKC_04180	CDS	441				hypothetical protein
PLJHALKC_04181	gene	771	yadH			
PLJHALKC_04181	CDS	771	yadH		COG0842	Inner membrane transport permease YadH
PLJHALKC_04182	gene	927	yadG			
PLJHALKC_04182	CDS	927	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
PLJHALKC_04183	gene	663	can_1			
PLJHALKC_04183	CDS	663	can_1	4.2.1.1	COG0288	Carbonic anhydrase 2
PLJHALKC_04184	gene	537	hpt			
PLJHALKC_04184	CDS	537	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
PLJHALKC_04185	gene	2391	gcd			
PLJHALKC_04185	CDS	2391	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
PLJHALKC_04186	gene	897	cueO_1			
PLJHALKC_04186	CDS	897	cueO_1		COG2132	Blue copper oxidase CueO
PLJHALKC_04187	gene	714	cueO_2			
PLJHALKC_04187	CDS	714	cueO_2		COG2132	Blue copper oxidase CueO
PLJHALKC_04188	gene	360				
PLJHALKC_04188	CDS	360				hypothetical protein
PLJHALKC_04189	gene	411				
PLJHALKC_04189	CDS	411				hypothetical protein
PLJHALKC_04190	gene	843				
PLJHALKC_04190	CDS	843				hypothetical protein
PLJHALKC_04191	gene	318				
PLJHALKC_04191	CDS	318				IS3 family transposase ISKpn18
PLJHALKC_04192	gene	879				
PLJHALKC_04192	CDS	879				IS3 family transposase ISKpn18
PLJHALKC_04193	gene	1218				
PLJHALKC_04193	CDS	1218				hypothetical protein
PLJHALKC_04194	gene	861	speE			
PLJHALKC_04194	CDS	861	speE	2.5.1.-	COG0421	Polyamine aminopropyltransferase
PLJHALKC_04195	gene	795	speD			
PLJHALKC_04195	CDS	795	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
PLJHALKC_04196	gene	363				
PLJHALKC_04196	CDS	363				hypothetical protein
PLJHALKC_04197	gene	2598	acnB			
PLJHALKC_04197	CDS	2598	acnB	4.2.1.3	COG1049	Aconitate hydratase B
PLJHALKC_04198	gene	1608				
PLJHALKC_04198	CDS	1608				hypothetical protein
PLJHALKC_04199	gene	807				
PLJHALKC_04199	CDS	807				hypothetical protein
PLJHALKC_04200	gene	285				
PLJHALKC_04200	CDS	285				hypothetical protein
PLJHALKC_04201	gene	1425	lpdA			
PLJHALKC_04201	CDS	1425	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
PLJHALKC_04202	gene	1899	aceF			
PLJHALKC_04202	CDS	1899	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
PLJHALKC_04203	gene	2664	aceE			
PLJHALKC_04203	CDS	2664	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
PLJHALKC_04204	gene	780	pdhR			
PLJHALKC_04204	CDS	780	pdhR		COG2186	Pyruvate dehydrogenase complex repressor
PLJHALKC_04205	gene	1371	aroP_2			
PLJHALKC_04205	CDS	1371	aroP_2		COG1113	Aromatic amino acid transport protein AroP
PLJHALKC_04206	gene	1407	yicJ_3			
PLJHALKC_04206	CDS	1407	yicJ_3		COG2211	Inner membrane symporter YicJ
PLJHALKC_04207	gene	951				
PLJHALKC_04207	CDS	951		3.2.1.55	COG3940	Extracellular exo-alpha-(1->5)-L-arabinofuranosidase
PLJHALKC_04208	gene	855	ampE			
PLJHALKC_04208	CDS	855	ampE		COG3725	Protein AmpE
PLJHALKC_04209	gene	564	ampD			
PLJHALKC_04209	CDS	564	ampD	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
PLJHALKC_04210	gene	894	nadC			
PLJHALKC_04210	CDS	894	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
PLJHALKC_04211	gene	432				
PLJHALKC_04211	CDS	432				hypothetical protein
PLJHALKC_04212	gene	1386	epsE_2			
PLJHALKC_04212	CDS	1386	epsE_2		COG2804	Type II secretion system protein E
PLJHALKC_04213	gene	1206	epsF_2			
PLJHALKC_04213	CDS	1206	epsF_2		COG1459	Type II secretion system protein F
PLJHALKC_04214	gene	1044	guaC			
PLJHALKC_04214	CDS	1044	guaC	1.7.1.7	COG0516	GMP reductase
PLJHALKC_04215	gene	621	coaE			
PLJHALKC_04215	CDS	621	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
PLJHALKC_04216	gene	744	zapD			
PLJHALKC_04216	CDS	744	zapD		COG4582	Cell division protein ZapD
PLJHALKC_04217	gene	195	yacG			
PLJHALKC_04217	CDS	195	yacG		COG3024	DNA gyrase inhibitor YacG
PLJHALKC_04218	gene	393	mutT			
PLJHALKC_04218	CDS	393	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
PLJHALKC_04219	gene	2706	secA			
PLJHALKC_04219	CDS	2706	secA		COG0653	Protein translocase subunit SecA
PLJHALKC_04220	gene	504	secM			
PLJHALKC_04220	CDS	504	secM			Secretion monitor
PLJHALKC_04221	gene	918	lpxC			
PLJHALKC_04221	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
PLJHALKC_04222	gene	1152	ftsZ			
PLJHALKC_04222	CDS	1152	ftsZ		COG0206	Cell division protein FtsZ
PLJHALKC_04223	gene	1263	ftsA_2			
PLJHALKC_04223	CDS	1263	ftsA_2		COG0849	Cell division protein FtsA
PLJHALKC_04224	gene	831	ftsQ			
PLJHALKC_04224	CDS	831	ftsQ		COG1589	Cell division protein FtsQ
PLJHALKC_04225	gene	921	ddlB			
PLJHALKC_04225	CDS	921	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
PLJHALKC_04226	gene	1476	murC			
PLJHALKC_04226	CDS	1476	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
PLJHALKC_04227	gene	1047	murG			
PLJHALKC_04227	CDS	1047	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
PLJHALKC_04228	gene	1275	ftsW			
PLJHALKC_04228	CDS	1275	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
PLJHALKC_04229	gene	1317	murD			
PLJHALKC_04229	CDS	1317	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
PLJHALKC_04230	gene	1083	mraY			
PLJHALKC_04230	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
PLJHALKC_04231	gene	1359	murF			
PLJHALKC_04231	CDS	1359	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
PLJHALKC_04232	gene	1488	murE			
PLJHALKC_04232	CDS	1488	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
PLJHALKC_04233	gene	1767	ftsI_2			
PLJHALKC_04233	CDS	1767	ftsI_2	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
PLJHALKC_04234	gene	366	ftsL			
PLJHALKC_04234	CDS	366	ftsL		COG3116	Cell division protein FtsL
PLJHALKC_04235	gene	942	rsmH			
PLJHALKC_04235	CDS	942	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
PLJHALKC_04236	gene	459	mraZ			
PLJHALKC_04236	CDS	459	mraZ		COG2001	Transcriptional regulator MraZ
PLJHALKC_04237	gene	1005	cra_2			
PLJHALKC_04237	CDS	1005	cra_2		COG1609	Catabolite repressor/activator
PLJHALKC_04238	gene	492	ilvH			
PLJHALKC_04238	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
PLJHALKC_04239	gene	1725	ilvI_2			
PLJHALKC_04239	CDS	1725	ilvI_2	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
PLJHALKC_04240	gene	951	leuO			
PLJHALKC_04240	CDS	951	leuO			HTH-type transcriptional regulator LeuO
PLJHALKC_04241	gene	1572	leuA_2			
PLJHALKC_04241	CDS	1572	leuA_2	2.3.3.13	COG0119	2-isopropylmalate synthase
PLJHALKC_04242	gene	1092	leuB			
PLJHALKC_04242	CDS	1092	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
PLJHALKC_04243	gene	1401	leuC			
PLJHALKC_04243	CDS	1401	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
PLJHALKC_04244	gene	606	leuD1			
PLJHALKC_04244	CDS	606	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
PLJHALKC_04245	gene	2034				
PLJHALKC_04245	CDS	2034		1.-.-.-		NADH oxidase
PLJHALKC_04246	gene	864	aroE_2			
PLJHALKC_04246	CDS	864	aroE_2	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
PLJHALKC_04247	gene	1215	ydiM			
PLJHALKC_04247	CDS	1215	ydiM			Inner membrane transport protein YdiM
PLJHALKC_04248	gene	756	aroD			
PLJHALKC_04248	CDS	756	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
PLJHALKC_04249	gene	897	gltC_4			
PLJHALKC_04249	CDS	897	gltC_4			HTH-type transcriptional regulator GltC
PLJHALKC_04250	gene	1311	gudP_3			
PLJHALKC_04250	CDS	1311	gudP_3			putative glucarate transporter
PLJHALKC_04251	gene	1185	setA			
PLJHALKC_04251	CDS	1185	setA			Sugar efflux transporter A
PLJHALKC_04252	gene	153				
PLJHALKC_04252	CDS	153				hypothetical protein
PLJHALKC_04253	gene	1656	sgrR_2			
PLJHALKC_04253	CDS	1656	sgrR_2		COG4533	HTH-type transcriptional regulator SgrR
PLJHALKC_04254	gene	984	thiB			
PLJHALKC_04254	CDS	984	thiB		COG4143	Thiamine-binding periplasmic protein
PLJHALKC_04255	gene	1611				
PLJHALKC_04255	CDS	1611				hypothetical protein
PLJHALKC_04256	gene	702	thiQ			
PLJHALKC_04256	CDS	702	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
PLJHALKC_04257	gene	768	yabI_2			
PLJHALKC_04257	CDS	768	yabI_2		COG0586	Inner membrane protein YabI
PLJHALKC_04258	gene	846	araC			
PLJHALKC_04258	CDS	846	araC			Arabinose operon regulatory protein
PLJHALKC_04259	gene	1710	araB_2			
PLJHALKC_04259	CDS	1710	araB_2	2.7.1.16	COG1069	Ribulokinase
PLJHALKC_04260	gene	1503	araA			
PLJHALKC_04260	CDS	1503	araA	5.3.1.4	COG2160	L-arabinose isomerase
PLJHALKC_04261	gene	696	araD			
PLJHALKC_04261	CDS	696	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
PLJHALKC_04262	gene	2358	polB			
PLJHALKC_04262	CDS	2358	polB	2.7.7.7	COG0417	DNA polymerase II
PLJHALKC_04263	gene	2907	rapA			
PLJHALKC_04263	CDS	2907	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
PLJHALKC_04264	gene	660	rluA_2			
PLJHALKC_04264	CDS	660	rluA_2	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
PLJHALKC_04265	gene	540	citX			
PLJHALKC_04265	CDS	540	citX	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
PLJHALKC_04266	gene	1365	cimH			
PLJHALKC_04266	CDS	1365	cimH		COG3493	Citrate/malate transporter
PLJHALKC_04267	gene	1626	citA_1			
PLJHALKC_04267	CDS	1626	citA_1	2.7.13.3	COG3290	Sensor histidine kinase CitA
PLJHALKC_04268	gene	699	citB_1			
PLJHALKC_04268	CDS	699	citB_1		COG4565	Transcriptional regulatory protein CitB
PLJHALKC_04269	gene	828	djlA			
PLJHALKC_04269	CDS	828	djlA		COG1076	Co-chaperone protein DjlA
PLJHALKC_04270	gene	2349	lptD			
PLJHALKC_04270	CDS	2349	lptD		COG1452	LPS-assembly protein LptD
PLJHALKC_04271	gene	1287	surA			
PLJHALKC_04271	CDS	1287	surA	5.2.1.8	COG0760	Chaperone SurA
PLJHALKC_04272	gene	990	pdxA			
PLJHALKC_04272	CDS	990	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
PLJHALKC_04273	gene	822	rsmA			
PLJHALKC_04273	CDS	822	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
PLJHALKC_04274	gene	378	apaG			
PLJHALKC_04274	CDS	378	apaG		COG2967	Protein ApaG
PLJHALKC_04275	gene	849	apaH			
PLJHALKC_04275	CDS	849	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
PLJHALKC_04276	gene	480				
PLJHALKC_04276	CDS	480				IS1595 family transposase ISSsu9
PLJHALKC_04277	gene	1866	kefC_2			
PLJHALKC_04277	CDS	1866	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
PLJHALKC_04278	gene	534	kefF_2			
PLJHALKC_04278	CDS	534	kefF_2	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
PLJHALKC_04279	gene	234	ygdR_4			
PLJHALKC_04279	CDS	234	ygdR_4			putative lipoprotein YgdR
PLJHALKC_04280	gene	3225	carB			
PLJHALKC_04280	CDS	3225	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
PLJHALKC_04281	gene	1149	carA_2			
PLJHALKC_04281	CDS	1149	carA_2	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
PLJHALKC_04282	gene	822	dapB			
PLJHALKC_04282	CDS	822	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
PLJHALKC_04283	gene	909	citG_2			
PLJHALKC_04283	CDS	909	citG_2	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
PLJHALKC_04284	gene	1509	citF			
PLJHALKC_04284	CDS	1509	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
PLJHALKC_04285	gene	870	citE			
PLJHALKC_04285	CDS	870	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
PLJHALKC_04286	gene	294	citD			
PLJHALKC_04286	CDS	294	citD		COG3052	Citrate lyase acyl carrier protein
PLJHALKC_04287	gene	921	citC			
PLJHALKC_04287	CDS	921	citC	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
PLJHALKC_04288	gene	1341	citS			
PLJHALKC_04288	CDS	1341	citS		COG3493	Citrate-sodium symporter
PLJHALKC_04289	gene	252	oadG			
PLJHALKC_04289	CDS	252	oadG	7.2.4.2	COG3630	Oxaloacetate decarboxylase gamma chain
PLJHALKC_04290	gene	1785	oadA			
PLJHALKC_04290	CDS	1785	oadA	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
PLJHALKC_04291	gene	1302	oadB			
PLJHALKC_04291	CDS	1302	oadB	7.2.4.2	COG1883	Oxaloacetate decarboxylase beta chain
PLJHALKC_04292	gene	1716	citA_2			
PLJHALKC_04292	CDS	1716	citA_2	2.7.13.3	COG3290	Sensor histidine kinase CitA
PLJHALKC_04293	gene	705	citB_2			
PLJHALKC_04293	CDS	705	citB_2		COG4565	Transcriptional regulatory protein CitB
PLJHALKC_04294	gene	630				
PLJHALKC_04294	CDS	630				hypothetical protein
PLJHALKC_04295	gene	930	dmlR_20			
PLJHALKC_04295	CDS	930	dmlR_20			HTH-type transcriptional regulator DmlR
PLJHALKC_04296	gene	366	yhaI			
PLJHALKC_04296	CDS	366	yhaI		COG3152	Inner membrane protein YhaI
PLJHALKC_04297	gene	915	rihC			
PLJHALKC_04297	CDS	915	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
PLJHALKC_04298	gene	951	ispH			
PLJHALKC_04298	CDS	951	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
PLJHALKC_04299	gene	450	fkpB			
PLJHALKC_04299	CDS	450	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
PLJHALKC_04300	gene	501	lspA			
PLJHALKC_04300	CDS	501	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
PLJHALKC_04301	gene	2853	ileS			
PLJHALKC_04301	CDS	2853	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
PLJHALKC_04302	gene	939	ribF			
PLJHALKC_04302	CDS	939	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
PLJHALKC_04303	gene	210				
PLJHALKC_04303	CDS	210				hypothetical protein
PLJHALKC_04304	gene	897	nhaR			
PLJHALKC_04304	CDS	897	nhaR		COG0583	Transcriptional activator protein NhaR
PLJHALKC_04305	gene	1224	nhaA			
PLJHALKC_04305	CDS	1224	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
PLJHALKC_04306	gene	1134	dnaJ_1			
PLJHALKC_04306	CDS	1134	dnaJ_1		COG0484	Chaperone protein DnaJ
PLJHALKC_04307	gene	1917	dnaK_2			
PLJHALKC_04307	CDS	1917	dnaK_2		COG0443	Chaperone protein DnaK
PLJHALKC_04308	gene	405				
PLJHALKC_04308	CDS	405				hypothetical protein
PLJHALKC_04309	gene	726				
PLJHALKC_04309	CDS	726				hypothetical protein
PLJHALKC_04310	gene	567	satP			
PLJHALKC_04310	CDS	567	satP		COG1584	Succinate-acetate/proton symporter SatP
PLJHALKC_04311	gene	1305	proP_1			
PLJHALKC_04311	CDS	1305	proP_1			Proline/betaine transporter
PLJHALKC_04312	gene	588	mog			
PLJHALKC_04312	CDS	588	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
PLJHALKC_04313	gene	954	talB			
PLJHALKC_04313	CDS	954	talB	2.2.1.2	COG0176	Transaldolase B
PLJHALKC_04314	gene	1431	alsT			
PLJHALKC_04314	CDS	1431	alsT		COG1115	Amino-acid carrier protein AlsT
PLJHALKC_04315	gene	774	yaaA			
PLJHALKC_04315	CDS	774	yaaA		COG3022	Peroxide stress resistance protein YaaA
PLJHALKC_04316	gene	378				
PLJHALKC_04316	CDS	378				hypothetical protein
PLJHALKC_04317	gene	1281	thrC			
PLJHALKC_04317	CDS	1281	thrC	4.2.3.1	COG0498	Threonine synthase
PLJHALKC_04318	gene	930	thrB			
PLJHALKC_04318	CDS	930	thrB	2.7.1.39	COG0083	Homoserine kinase
PLJHALKC_04319	gene	2463	thrA			
PLJHALKC_04319	CDS	2463	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
PLJHALKC_04320	gene	687	trmL_2			
PLJHALKC_04320	CDS	687	trmL_2	2.1.1.207		tRNA (cytidine(34)-2'-O)-methyltransferase
PLJHALKC_04321	gene	717	arcA			
PLJHALKC_04321	CDS	717	arcA		COG0745	Aerobic respiration control protein ArcA
PLJHALKC_04322	gene	1359	creD			
